"","animal","ID","lac12","lac_wk.","yearwk","yearmo","DIM","ch4clean","dfpcm","Sire","Dam"
"226","PL005227672535","PL005227672535",1,19,"2016--25","2016--06",133,383.646281910447,35.941894,"US138929709","PL005257064096"
"227","PL005227672535","PL005227672535",1,21,"2016--28","2016--07",151,479.789406095938,36.23676,"US138929709","PL005257064096"
"228","PL005227672535","PL005227672535",1,21,"2016--28","2016--07",152,317.751921602001,35.864447,"US138929709","PL005257064096"
"229","PL005227672535","PL005227672535",1,20,"2016--26","2016--07",141,415.933425741558,34.755318,"US138929709","PL005257064096"
"230","PL005227672535","PL005227672535",1,23,"2016--29","2016--07",162,366.464488503689,32.889162,"US138929709","PL005257064096"
"231","PL005227672535","PL005227672535",1,19,"2016--26","2016--06",138,353.698849340732,34.820716,"US138929709","PL005257064096"
"232","PL005227672535","PL005227672535",1,18,"2016--25","2016--06",132,462.878696603719,35.75705,"US138929709","PL005257064096"
"233","PL005227672535","PL005227672535",1,19,"2016--25","2016--06",134,395.427604462001,35.059284,"US138929709","PL005257064096"
"234","PL005227672535","PL005227672535",1,22,"2016--29","2016--07",159,357.442898294301,29.163729,"US138929709","PL005257064096"
"235","PL005227672535","PL005227672535",1,19,"2016--26","2016--06",136,336.087869704103,35.464554,"US138929709","PL005257064096"
"236","PL005227672535","PL005227672535",1,16,"2016--22","2016--06",112,445.882617747412,36.540945,"US138929709","PL005257064096"
"237","PL005227672535","PL005227672535",1,23,"2016--29","2016--07",163,337.646288038987,35.116793,"US138929709","PL005257064096"
"238","PL005227672535","PL005227672535",1,22,"2016--28","2016--07",154,440.118412068613,35.849827,"US138929709","PL005257064096"
"239","PL005227672535","PL005227672535",1,20,"2016--27","2016--07",146,314.823982923678,36.34305,"US138929709","PL005257064096"
"240","PL005227672535","PL005227672535",1,22,"2016--28","2016--07",156,365.877111211482,35.597864,"US138929709","PL005257064096"
"241","PL005227672535","PL005227672535",1,15,"2016--22","2016--06",110,423.191886744605,35.236971,"US138929709","PL005257064096"
"242","PL005227672535","PL005227672535",1,23,"2016--30","2016--07",167,396.351859983019,35.275392,"US138929709","PL005257064096"
"243","PL005227672535","PL005227672535",1,17,"2016--23","2016--06",120,385.008082341256,36.36028,"US138929709","PL005257064096"
"244","PL005227672535","PL005227672535",1,15,"2016--22","2016--06",111,395.338950558163,35.873475,"US138929709","PL005257064096"
"245","PL005227672535","PL005227672535",1,21,"2016--27","2016--07",147,374.573722228055,35.144172,"US138929709","PL005257064096"
"246","PL005227672535","PL005227672535",1,17,"2016--23","2016--06",121,397.208722843297,37.067716,"US138929709","PL005257064096"
"247","PL005227672535","PL005227672535",1,22,"2016--29","2016--07",158,360.628170680686,33.414931,"US138929709","PL005257064096"
"248","PL005227672535","PL005227672535",1,22,"2016--28","2016--07",155,394.552661990922,35.88868,"US138929709","PL005257064096"
"249","PL005227672535","PL005227672535",1,16,"2016--22","2016--06",114,357.577841657115,35.686893,"US138929709","PL005257064096"
"250","PL005227672535","PL005227672535",1,16,"2016--23","2016--06",115,395.169110080553,35.385912,"US138929709","PL005257064096"
"251","PL005227672535","PL005227672535",1,23,"2016--30","2016--07",165,428.816458283951,36.475904,"US138929709","PL005257064096"
"252","PL005227672535","PL005227672535",1,20,"2016--26","2016--07",142,401.784269970711,34.447128,"US138929709","PL005257064096"
"253","PL005227672535","PL005227672535",1,19,"2016--26","2016--06",137,375.134305918616,34.744086,"US138929709","PL005257064096"
"254","PL005227672535","PL005227672535",1,23,"2016--30","2016--07",166,464.49334821065,35.551191,"US138929709","PL005257064096"
"255","PL005227672573","PL005227672573",1,18,"2016--24","2016--06",126,281.717493525719,29.4486,"US138929709","PL005257065529"
"256","PL005227672573","PL005227672573",1,20,"2016--26","2016--06",140,436.969525746773,31.069044,"US138929709","PL005257065529"
"257","PL005227672573","PL005227672573",1,21,"2016--27","2016--07",151,310.345297605526,29.388656,"US138929709","PL005257065529"
"258","PL005227672573","PL005227672573",1,18,"2016--24","2016--06",129,442.15745711094,30.905936,"US138929709","PL005257065529"
"259","PL005227672573","PL005227672573",1,23,"2016--29","2016--07",162,409.027534740527,28.981854,"US138929709","PL005257065529"
"260","PL005227672573","PL005227672573",1,22,"2016--28","2016--07",154,312.326292672815,29.144494,"US138929709","PL005257065529"
"261","PL005227672573","PL005227672573",1,23,"2016--30","2016--07",166,397.328341254427,29.307192,"US138929709","PL005257065529"
"262","PL005227672573","PL005227672573",1,18,"2016--25","2016--06",131,413.913289566059,30.683391,"US138929709","PL005257065529"
"263","PL005227672573","PL005227672573",1,21,"2016--27","2016--07",150,405.181760691085,29.329064,"US138929709","PL005257065529"
"264","PL005227672573","PL005227672573",1,22,"2016--28","2016--07",155,399.403327805503,28.26017,"US138929709","PL005257065529"
"265","PL005227672573","PL005227672573",1,20,"2016--26","2016--07",144,297.20144870157,25.212873,"US138929709","PL005257065529"
"266","PL005227672573","PL005227672573",1,18,"2016--24","2016--06",128,379.399992829798,30.01009,"US138929709","PL005257065529"
"267","PL005227672573","PL005227672573",1,18,"2016--24","2016--06",130,374.795875848572,30.522247,"US138929709","PL005257065529"
"268","PL005227672573","PL005227672573",1,17,"2016--23","2016--06",119,353.338889851795,29.93941,"US138929709","PL005257065529"
"269","PL005227672573","PL005227672573",1,20,"2016--26","2016--06",141,404.170457873479,30.36537,"US138929709","PL005257065529"
"270","PL005227672573","PL005227672573",1,20,"2016--27","2016--07",145,441.30619080937,26.567475,"US138929709","PL005257065529"
"271","PL005227672573","PL005227672573",1,19,"2016--25","2016--06",137,368.57904933553,30.475696,"US138929709","PL005257065529"
"272","PL005227672573","PL005227672573",1,22,"2016--29","2016--07",159,287.702175226264,28.48896,"US138929709","PL005257065529"
"273","PL005227672573","PL005227672573",1,17,"2016--23","2016--06",123,418.507145794237,30.386246,"US138929709","PL005257065529"
"274","PL005227672573","PL005227672573",1,17,"2016--23","2016--06",120,404.769793323331,28.522634,"US138929709","PL005257065529"
"275","PL005227672573","PL005227672573",1,17,"2016--24","2016--06",125,328.982290308506,29.59476,"US138929709","PL005257065529"
"276","PL005227672573","PL005227672573",1,22,"2016--28","2016--07",158,281.678809605929,28.304064,"US138929709","PL005257065529"
"277","PL005227672573","PL005227672573",1,19,"2016--25","2016--06",133,419.799857593796,30.1614,"US138929709","PL005257065529"
"278","PL005227672573","PL005227672573",1,18,"2016--24","2016--06",127,417.428199060685,28.93997,"US138929709","PL005257065529"
"279","PL005227672573","PL005227672573",1,16,"2016--22","2016--06",115,394.914702306997,29.988612,"US138929709","PL005257065529"
"280","PL005227672573","PL005227672573",1,16,"2016--22","2016--06",114,439.575973567959,30.35675,"US138929709","PL005257065529"
"281","PL005227672573","PL005227672573",1,19,"2016--25","2016--06",136,377.453715686157,31.654352,"US138929709","PL005257065529"
"282","PL005227672573","PL005227672573",1,17,"2016--24","2016--06",124,366.307839823187,29.566128,"US138929709","PL005257065529"
"283","PL005227672573","PL005227672573",1,18,"2016--25","2016--06",132,362.401699862842,30.606979,"US138929709","PL005257065529"
"284","PL005227672610","PL005227672610",1,21,"2016--28","2016--07",149,390.932253254791,33.879687,"US138929709","PL005236319728"
"285","PL005227672610","PL005227672610",1,15,"2016--22","2016--06",108,413.53200308882,34.672323,"US138929709","PL005236319728"
"286","PL005227672610","PL005227672610",1,22,"2016--29","2016--07",154,419.152190304408,34.509101,"US138929709","PL005236319728"
"287","PL005227672610","PL005227672610",1,15,"2016--22","2016--06",107,372.136858424393,33.452376,"US138929709","PL005236319728"
"288","PL005227672610","PL005227672610",1,19,"2016--26","2016--07",136,365.273434255265,33.141416,"US138929709","PL005236319728"
"289","PL005227672610","PL005227672610",1,20,"2016--28","2016--07",146,341.247088132557,31.408721,"US138929709","PL005236319728"
"290","PL005227672610","PL005227672610",1,22,"2016--29","2016--07",158,282.209581613341,31.301856,"US138929709","PL005236319728"
"291","PL005227672610","PL005227672610",1,20,"2016--27","2016--07",145,399.9289454535,32.541072,"US138929709","PL005236319728"
"292","PL005227672610","PL005227672610",1,20,"2016--27","2016--07",140,393.985629158805,33.72826,"US138929709","PL005236319728"
"293","PL005227672610","PL005227672610",1,20,"2016--27","2016--07",143,320.250309144876,31.802862,"US138929709","PL005236319728"
"294","PL005227672610","PL005227672610",1,23,"2016--30","2016--07",161,398.987902098401,33.892758,"US138929709","PL005236319728"
"295","PL005227672610","PL005227672610",1,19,"2016--26","2016--07",137,348.31131011517,33.094907,"US138929709","PL005236319728"
"296","PL005227672610","PL005227672610",1,21,"2016--28","2016--07",150,436.956358544161,33.68677,"US138929709","PL005236319728"
"297","PL005227672610","PL005227672610",1,23,"2016--30","2016--07",165,404.607104952436,35.261576,"US138929709","PL005236319728"
"298","PL005227672610","PL005227672610",1,16,"2016--23","2016--06",116,322.955672036061,35.19692,"US138929709","PL005236319728"
"299","PL005227672610","PL005227672610",1,18,"2016--25","2016--06",129,348.787160969068,29.018048,"US138929709","PL005236319728"
"300","PL005227672610","PL005227672610",1,15,"2016--23","2016--06",111,340.655282805156,34.909468,"US138929709","PL005236319728"
"301","PL005227672610","PL005227672610",1,21,"2016--29","2016--07",153,457.066201861894,32.414991,"US138929709","PL005236319728"
"302","PL005227672610","PL005227672610",1,21,"2016--28","2016--07",147,332.813287900013,33.66693,"US138929709","PL005236319728"
"303","PL005227672610","PL005227672610",1,16,"2016--23","2016--06",117,339.417586995458,35.52796,"US138929709","PL005236319728"
"304","PL005227672610","PL005227672610",1,23,"2016--30","2016--07",166,450.44328912306,35.234188,"US138929709","PL005236319728"
"305","PL005227672610","PL005227672610",1,19,"2016--26","2016--06",133,335.043717879159,29.850768,"US138929709","PL005236319728"
"306","PL005227672634","PL005227672634",1,12,"2016--35","2016--09",85,381.553544144325,36.766724,"US138929709","PL005236319988"
"307","PL005227672634","PL005227672634",1,13,"2016--37","2016--09",96,376.351226319217,35.275888,"US138929709","PL005236319988"
"308","PL005227672634","PL005227672634",1,12,"2016--36","2016--09",89,387.513405611636,34.152166,"US138929709","PL005236319988"
"309","PL005227672634","PL005227672634",1,7,"2016--31","2016--08",53,424.29901467552,37.850472,"US138929709","PL005236319988"
"310","PL005227672634","PL005227672634",1,13,"2016--36","2016--09",93,299.811859976298,20.9898,"US138929709","PL005236319988"
"311","PL005227672634","PL005227672634",1,7,"2016--31","2016--08",52,450.104180945231,33.461792,"US138929709","PL005236319988"
"312","PL005227672634","PL005227672634",1,6,"2016--30","2016--07",46,399.348028142991,33.988053,"US138929709","PL005236319988"
"313","PL005227672634","PL005227672634",1,11,"2016--35","2016--08",81,342.566542485524,34.417068,"US138929709","PL005236319988"
"314","PL005227672634","PL005227672634",1,7,"2016--30","2016--07",50,482.31371598589,35.105694,"US138929709","PL005236319988"
"315","PL005227672634","PL005227672634",1,9,"2016--32","2016--08",64,409.596292885881,37.303405,"US138929709","PL005236319988"
"316","PL005227672634","PL005227672634",1,7,"2016--31","2016--08",54,394.134090268212,35.103996,"US138929709","PL005236319988"
"317","PL005227672634","PL005227672634",1,6,"2016--29","2016--07",42,286.089716247646,27.310806,"US138929709","PL005236319988"
"318","PL005227672634","PL005227672634",1,8,"2016--32","2016--08",61,378.749518348268,35.54128,"US138929709","PL005236319988"
"319","PL005227672634","PL005227672634",1,5,"2016--29","2016--07",38,388.98918369927,35.671363,"US138929709","PL005236319988"
"320","PL005227672634","PL005227672634",1,9,"2016--33","2016--08",69,465.831887766172,34.6849625,"US138929709","PL005236319988"
"321","PL005227672634","PL005227672634",1,11,"2016--34","2016--08",77,298.85910149325,29.62701,"US138929709","PL005236319988"
"322","PL005227672634","PL005227672634",1,12,"2016--36","2016--09",88,381.903517800924,33.474684,"US138929709","PL005236319988"
"323","PL005227672634","PL005227672634",1,10,"2016--34","2016--08",76,420.928967660578,35.45325,"US138929709","PL005236319988"
"324","PL005227672634","PL005227672634",1,13,"2016--37","2016--09",97,452.805017378879,34.127316,"US138929709","PL005236319988"
"325","PL005227672634","PL005227672634",1,11,"2016--35","2016--08",80,424.443371425233,31.8108,"US138929709","PL005236319988"
"326","PL005227672634","PL005227672634",1,13,"2016--36","2016--09",92,414.363117737773,36.84494,"US138929709","PL005236319988"
"327","PL005227672634","PL005227672634",1,10,"2016--34","2016--08",73,442.474241767257,35.446229,"US138929709","PL005236319988"
"328","PL005227672634","PL005227672634",1,8,"2016--31","2016--08",57,408.074558577706,30.023705,"US138929709","PL005236319988"
"329","PL005227672634","PL005227672634",1,9,"2016--32","2016--08",65,435.64747792283,36.000484,"US138929709","PL005236319988"
"330","PL005227672634","PL005227672634",1,9,"2016--33","2016--08",68,435.665869895511,37.842948,"US138929709","PL005236319988"
"331","PL005227672634","PL005227672634",1,10,"2016--33","2016--08",72,467.192468599303,35.942109,"US138929709","PL005236319988"
"332","PL005227672634","PL005227672634",1,12,"2016--35","2016--09",84,411.74420669538,36.006516,"US138929709","PL005236319988"
"333","PL005227672641","PL005227672641",1,19,"2016--29","2016--07",135,335.742758608529,29.670207,"US62769059","PL005236317465"
"334","PL005227672641","PL005227672641",1,21,"2016--31","2016--08",152,321.781798069092,28.112472,"US62769059","PL005236317465"
"335","PL005227672641","PL005227672641",1,22,"2016--32","2016--08",159,237.277922252372,22.595958,"US62769059","PL005236317465"
"336","PL005227672641","PL005227672641",1,21,"2016--30","2016--07",148,333.402299607309,27.890676,"US62769059","PL005236317465"
"337","PL005227672641","PL005227672641",1,18,"2016--27","2016--07",127,352.828121552735,29.26694,"US62769059","PL005236317465"
"338","PL005227672641","PL005227672641",1,17,"2016--27","2016--07",122,364.646773492517,29.762166,"US62769059","PL005236317465"
"339","PL005227672641","PL005227672641",1,13,"2016--22","2016--06",91,336.639427107293,29.63135,"US62769059","PL005236317465"
"340","PL005227672641","PL005227672641",1,20,"2016--30","2016--07",144,327.729652505058,28.404785,"US62769059","PL005236317465"
"341","PL005227672641","PL005227672641",1,13,"2016--23","2016--06",97,324.413514958171,29.454902,"US62769059","PL005236317465"
"342","PL005227672641","PL005227672641",1,16,"2016--25","2016--06",113,308.792467798102,28.160913,"US62769059","PL005236317465"
"343","PL005227672641","PL005227672641",1,20,"2016--29","2016--07",140,336.921527501413,27.699048,"US62769059","PL005236317465"
"344","PL005227672641","PL005227672641",1,19,"2016--29","2016--07",139,378.175906522445,28.873236,"US62769059","PL005236317465"
"345","PL005227672641","PL005227672641",1,15,"2016--25","2016--06",109,374.372490623911,29.408688,"US62769059","PL005236317465"
"346","PL005227672641","PL005227672641",1,12,"2016--22","2016--06",89,343.195518039637,30.046457,"US62769059","PL005236317465"
"347","PL005227672641","PL005227672641",1,21,"2016--30","2016--07",147,331.622295564281,29.037339,"US62769059","PL005236317465"
"348","PL005227672641","PL005227672641",1,18,"2016--28","2016--07",128,335.893314549563,28.297384,"US62769059","PL005236317465"
"349","PL005227672641","PL005227672641",1,22,"2016--32","2016--08",156,339.793538984293,27.24351,"US62769059","PL005236317465"
"350","PL005227672641","PL005227672641",1,15,"2016--25","2016--06",110,384.078703141369,27.132353,"US62769059","PL005236317465"
"351","PL005227672641","PL005227672641",1,13,"2016--22","2016--06",92,324.961488679986,26.82998,"US62769059","PL005236317465"
"352","PL005227672641","PL005227672641",1,23,"2016--33","2016--08",163,326.77068010719,26.841124,"US62769059","PL005236317465"
